snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
2021-06-01,54,136,58,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,55,47,59,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,55,56,60,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,56,54,57,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,56,55,60,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,57,51,61,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,57,58,62,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,58,57,62,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,58,62,66,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,59,54,63,1068.319580,1068.319580,1351.550049,0.790440,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,59,142,154,1037.705078,1037.705078,1037.705078,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,60,62,64,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,60,165,180,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,61,42,65,9996.719727,9996.719727,9996.719727,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,61,63,67,10379.322266,10379.322266,10379.322266,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,62,58,66,13003.407227,13003.407227,13003.407227,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,62,60,64,12328.541992,12328.541992,12328.541992,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,63,61,67,9996.719727,9996.719727,9996.719727,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,63,64,68,10379.322266,10379.322266,10379.322266,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,64,63,68,9996.719727,9996.719727,9996.719727,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,64,65,69,10379.322266,10379.322266,10379.322266,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,65,64,69,9996.719727,9996.719727,9996.719727,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,65,303,334,10379.322266,10379.322266,10379.322266,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,66,0,0,1550.583374,1550.583374,1550.583374,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,66,69,71,1550.583374,1550.583374,1550.583374,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,67,68,70,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,68,67,70,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,68,69,72,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,69,66,71,1597.100830,1597.100830,1597.100830,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,69,68,72,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,69,70,73,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,70,69,73,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,70,71,74,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,71,15,13,1550.583374,1550.583374,1977.349976,0.784172,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,71,70,74,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,71,72,75,1491.992920,1491.992920,2175.500000,0.685816,0.000000,segment_train_mean,0.700000,train
2021-06-01,72,71,75,1510.922852,1510.922852,2183.350098,0.692020,0.000000,segment_train_mean,0.700000,train
2021-06-01,72,73,76,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,72,75,78,1325.974731,1325.974731,2258.000000,0.587234,0.000000,segment_train_mean,0.700000,train
2021-06-01,73,72,76,2093.282715,2093.282715,2130.312500,0.982618,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,73,87,93,2147.294922,2147.294922,2209.625000,0.971792,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,74,6,77,5044.312012,5044.312012,5044.312012,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,74,75,79,5012.375000,5012.375000,5012.375000,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,75,72,78,1277.569092,1277.569092,2178.350098,0.586485,0.000000,segment_train_mean,0.700000,train
2021-06-01,75,74,79,5044.312012,5044.312012,5044.312012,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,75,76,80,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,76,75,80,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,76,77,81,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,77,76,81,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,77,78,82,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,78,77,82,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,78,79,83,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,79,78,83,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
