snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
3,128,129,53121,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,129,128,53121,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,129,130,53536,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,130,129,53536,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,130,131,53951,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,131,130,53951,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,132,131,54366,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,131,132,54366,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,133,132,54781,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,132,133,54781,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,134,133,55196,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,133,134,55196,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,135,134,55611,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,134,135,55611,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,136,135,56026,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,135,136,56026,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,150,136,56454,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,136,150,56454,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,137,138,56856,2172.0,2172.0,2172.0,1.0,0.0,vdm_static,0.3,train
3,138,137,56856,2172.0,2172.0,2172.0,1.0,0.0,vdm_static,0.3,train
3,138,179,57311,3065.0,3065.0,3065.0,1.0,0.0,vdm_static,0.3,train
3,179,138,57311,3065.0,3065.0,3065.0,1.0,0.0,vdm_static,0.3,train
3,140,139,57686,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,carry_fb,0.8,train
3,139,140,57686,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,carry_fb,0.8,train
3,139,159,57705,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,neighbor_mean,0.6,train
3,159,139,57705,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,neighbor_mean,0.6,train
3,141,140,58101,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,neighbor_mean,0.6,train
3,140,141,58101,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,neighbor_mean,0.6,train
3,142,141,58516,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,neighbor_mean,0.6,train
3,141,142,58516,9675.0,9675.0,14914.199999999997,0.6487106247737057,0.0,neighbor_mean,0.6,train
3,182,142,58970,11827.5,11827.5,14447.099999999999,0.8186764125672281,0.0,neighbor_mean,0.6,train
3,142,182,58970,11827.5,11827.5,14447.099999999999,0.8186764125672281,0.0,neighbor_mean,0.6,train
3,143,146,59348,10356.0,10356.0,10356.0,1.0,0.0,vdm_static,0.3,train
3,146,143,59348,10356.0,10356.0,10356.0,1.0,0.0,vdm_static,0.3,train
3,145,144,59761,6801.0,6801.0,6801.0,1.0,0.0,vdm_static,0.3,train
3,144,145,59761,6801.0,6801.0,6801.0,1.0,0.0,vdm_static,0.3,train
3,152,144,59768,6275.0,6275.0,6275.0,1.0,0.0,vdm_static,0.3,train
3,144,152,59768,6275.0,6275.0,6275.0,1.0,0.0,vdm_static,0.3,train
3,146,145,60176,6801.0,6801.0,6801.0,1.0,0.0,vdm_static,0.3,train
3,145,146,60176,6801.0,6801.0,6801.0,1.0,0.0,vdm_static,0.3,train
3,148,147,61006,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,neighbor_mean,0.6,train
3,147,148,61006,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,neighbor_mean,0.6,train
3,148,161,61433,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,carry_fb,0.8,train
3,161,148,61433,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,carry_fb,0.8,train
3,163,148,61435,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,neighbor_mean,0.6,train
3,148,163,61435,3577.0,3577.0,5066.799999999999,0.7059682639930529,0.0,neighbor_mean,0.6,train
3,150,149,61836,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,149,150,61836,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,149,152,61838,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,152,149,61838,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,149,154,61840,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,154,149,61840,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,151,150,62251,5884.333333333333,5884.333333333333,7108.199999999999,0.8278232651491705,0.0,neighbor_mean,0.6,train
3,150,151,62251,5884.333333333333,5884.333333333333,7108.199999999999,0.8278232651491705,0.0,neighbor_mean,0.6,train
3,158,151,62672,9381.0,9381.0,11777.4,0.7965255489327017,0.0,carry_fb,0.8,train
3,151,158,62672,9381.0,9381.0,11777.4,0.7965255489327017,0.0,carry_fb,0.8,train
3,155,153,63497,5603.0,5603.0,5603.0,1.0,0.0,vdm_static,0.3,train
3,153,155,63497,5603.0,5603.0,5603.0,1.0,0.0,vdm_static,0.3,train
3,153,156,63498,5604.0,5604.0,5604.0,1.0,0.0,vdm_static,0.3,train
3,156,153,63498,5604.0,5604.0,5604.0,1.0,0.0,vdm_static,0.3,train
3,154,155,63911,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,155,154,63911,4136.0,4136.0,5246.0,0.7884102173084254,0.0,neighbor_mean,0.6,train
3,156,157,64741,3066.0,3066.0,3855.6,0.7952069716775599,0.0,neighbor_mean,0.6,train
3,157,156,64741,3066.0,3066.0,3855.6,0.7952069716775599,0.0,neighbor_mean,0.6,train
3,161,157,65159,3066.0,3066.0,3855.6,0.7952069716775599,0.0,carry_fb,0.8,train
3,157,161,65159,3066.0,3066.0,3855.6,0.7952069716775599,0.0,carry_fb,0.8,train
3,159,158,65571,9528.0,9528.0,12723.099999999999,0.748874095149767,0.0,neighbor_mean,0.6,train
3,158,159,65571,9528.0,9528.0,12723.099999999999,0.748874095149767,0.0,neighbor_mean,0.6,train
3,168,160,66408,2724.0,2724.0,2724.0,1.0,0.0,vdm_static,0.3,train
3,160,168,66408,2724.0,2724.0,2724.0,1.0,0.0,vdm_static,0.3,train
3,219,160,66459,1610.0,1610.0,1610.0,1.0,0.0,vdm_static,0.3,train
3,160,219,66459,1610.0,1610.0,1610.0,1.0,0.0,vdm_static,0.3,train
3,161,162,66816,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
